TimeStamp,PM1(Ug/m3),PM10(Ug/m3),PM2.5(Ug/m3),hour,Hour
2019-02-04 17:00:00,14.1,19.67,18.87,17,0 days 17:00:00.000000000
2019-02-04 18:00:00,16.77,25.42,23.46,18,0 days 18:00:00.000000000
2019-02-04 19:00:00,19.23,29.25,27.5,19,0 days 19:00:00.000000000
2019-02-04 20:00:00,22.37,33.97,30.84,20,0 days 20:00:00.000000000
2019-02-04 21:00:00,19.69,29.14,27.34,21,0 days 21:00:00.000000000
2019-02-04 22:00:00,17.08,24.81,23.71,22,0 days 22:00:00.000000000
2019-02-04 23:00:00,16.19,23.87,22.6,23,0 days 23:00:00.000000000
2019-02-05 00:00:00,14.47,20.83,19.88,0,0 days 00:00:00.000000000
2019-02-05 01:00:00,22.23,33.03,30.42,1,0 days 01:00:00.000000000
2019-02-05 02:00:00,45.95,69.96,47.8,2,0 days 02:00:00.000000000
2019-02-05 03:00:00,46.26,69.56,47.93,3,0 days 03:00:00.000000000
2019-02-05 04:00:00,33.06,48.49,38.64,4,0 days 04:00:00.000000000
2019-02-05 05:00:00,27.86,40.69,34.92,5,0 days 05:00:00.000000000
2019-02-05 06:00:00,17.26,24.57,23.39,6,0 days 06:00:00.000000000
2019-02-05 07:00:00,40.17,57.93,43.5,7,0 days 07:00:00.000000000
2019-02-05 08:00:00,51.91,77.57,52.23,8,0 days 08:00:00.000000000
2019-02-05 09:00:00,40.51,61.4,44.29,9,0 days 09:00:00.000000000
2019-02-05 10:00:00,15.72,22.57,21.16,10,0 days 10:00:00.000000000
2019-02-05 11:00:00,11.81,16.82,15.91,11,0 days 11:00:00.000000000
2019-02-05 12:00:00,13.82,19.24,18.39,12,0 days 12:00:00.000000000
2019-02-05 13:00:00,15.0,21.86,20.68,13,0 days 13:00:00.000000000
2019-02-05 14:00:00,12.05,16.81,16.02,14,0 days 14:00:00.000000000
2019-02-05 15:00:00,13.61,19.06,18.2,15,0 days 15:00:00.000000000
2019-02-05 16:00:00,15.31,21.8,20.65,16,0 days 16:00:00.000000000
2019-02-05 17:00:00,17.74,25.5,24.33,17,0 days 17:00:00.000000000
2019-02-05 18:00:00,24.21,38.5,32.96,18,0 days 18:00:00.000000000
2019-02-05 19:00:00,30.85,47.68,37.04,19,0 days 19:00:00.000000000
2019-02-05 20:00:00,39.49,61.08,44.34,20,0 days 20:00:00.000000000
2019-02-05 21:00:00,28.58,42.1,35.81,21,0 days 21:00:00.000000000
2019-02-05 22:00:00,27.74,40.56,34.82,22,0 days 22:00:00.000000000
2019-02-05 23:00:00,22.74,32.26,30.14,23,0 days 23:00:00.000000000
2019-02-06 00:00:00,21.35,29.96,28.62,0,0 days 00:00:00.000000000
2019-02-06 01:00:00,27.31,39.38,34.03,1,0 days 01:00:00.000000000
2019-02-06 02:00:00,29.31,42.99,36.28,2,0 days 02:00:00.000000000
2019-02-06 03:00:00,41.85,61.18,44.94,3,0 days 03:00:00.000000000
2019-02-06 04:00:00,42.5,62.4,45.15,4,0 days 04:00:00.000000000
2019-02-06 05:00:00,48.94,71.95,50.23,5,0 days 05:00:00.000000000
2019-02-06 06:00:00,53.71,79.3,54.02,6,0 days 06:00:00.000000000
2019-02-06 07:00:00,37.69,54.96,42.18,7,0 days 07:00:00.000000000
2019-02-06 08:00:00,39.77,57.72,43.56,8,0 days 08:00:00.000000000
2019-02-06 09:00:00,42.12,61.38,45.06,9,0 days 09:00:00.000000000
2019-02-06 10:00:00,36.9,52.16,41.16,10,0 days 10:00:00.000000000
2019-02-06 11:00:00,31.2,43.67,37.05,11,0 days 11:00:00.000000000
2019-02-06 12:00:00,35.51,49.81,40.15,12,0 days 12:00:00.000000000
2019-02-06 13:00:00,35.13,48.92,39.73,13,0 days 13:00:00.000000000
2019-02-06 14:00:00,34.09,46.54,38.43,14,0 days 14:00:00.000000000
2019-02-06 15:00:00,20.93,29.12,27.2,15,0 days 15:00:00.000000000
2019-02-06 16:00:00,16.45,23.26,22.24,16,0 days 16:00:00.000000000
2019-02-06 17:00:00,16.58,23.88,22.48,17,0 days 17:00:00.000000000
2019-02-06 18:00:00,14.43,20.33,19.46,18,0 days 18:00:00.000000000
2019-02-06 19:00:00,17.77,25.84,24.69,19,0 days 19:00:00.000000000
2019-02-06 20:00:00,19.31,29.34,27.18,20,0 days 20:00:00.000000000
2019-02-06 21:00:00,18.32,30.79,27.69,21,0 days 21:00:00.000000000
2019-02-06 22:00:00,19.84,29.27,26.53,22,0 days 22:00:00.000000000
2019-02-06 23:00:00,18.15,26.86,25.27,23,0 days 23:00:00.000000000
2019-02-07 00:00:00,18.78,26.98,25.57,0,0 days 00:00:00.000000000
2019-02-07 01:00:00,27.93,40.99,35.24,1,0 days 01:00:00.000000000
2019-02-07 02:00:00,24.81,36.69,32.76,2,0 days 02:00:00.000000000
2019-02-07 03:00:00,36.42,55.82,42.49,3,0 days 03:00:00.000000000
2019-02-07 04:00:00,43.31,65.26,46.41,4,0 days 04:00:00.000000000
2019-02-07 05:00:00,35.87,52.48,40.97,5,0 days 05:00:00.000000000
2019-02-07 06:00:00,38.38,56.1,42.49,6,0 days 06:00:00.000000000
2019-02-07 07:00:00,57.92,84.74,54.86,7,0 days 07:00:00.000000000
2019-02-07 08:00:00,30.4,45.7,37.65,8,0 days 08:00:00.000000000
2019-02-07 09:00:00,27.18,39.85,34.36,9,0 days 09:00:00.000000000
2019-02-07 10:00:00,14.23,19.79,19.04,10,0 days 10:00:00.000000000
2019-02-07 11:00:00,12.54,17.71,17.0,11,0 days 11:00:00.000000000
2019-02-07 12:00:00,12.84,17.84,17.2,12,0 days 12:00:00.000000000
2019-02-07 13:00:00,17.07,24.07,22.65,13,0 days 13:00:00.000000000
2019-02-07 14:00:00,16.28,22.94,22.03,14,0 days 14:00:00.000000000
2019-02-07 15:00:00,17.65,24.69,23.77,15,0 days 15:00:00.000000000
2019-02-07 16:00:00,17.54,24.45,23.5,16,0 days 16:00:00.000000000
2019-02-07 17:00:00,20.01,28.23,26.93,17,0 days 17:00:00.000000000
2019-02-07 18:00:00,20.84,29.74,27.71,18,0 days 18:00:00.000000000
2019-02-07 19:00:00,20.81,30.26,28.34,19,0 days 19:00:00.000000000
2019-02-07 20:00:00,15.33,23.16,22.06,20,0 days 20:00:00.000000000
2019-02-07 21:00:00,14.47,21.17,20.17,21,0 days 21:00:00.000000000
2019-02-07 22:00:00,15.14,22.6,21.52,22,0 days 22:00:00.000000000
2019-02-07 23:00:00,13.22,19.33,18.58,23,0 days 23:00:00.000000000
2019-02-08 00:00:00,11.3,16.03,15.39,0,0 days 00:00:00.000000000
2019-02-08 01:00:00,12.78,18.48,17.61,1,0 days 01:00:00.000000000
2019-02-08 02:00:00,10.95,15.72,15.06,2,0 days 02:00:00.000000000
2019-02-08 03:00:00,11.41,16.33,15.74,3,0 days 03:00:00.000000000
2019-02-08 04:00:00,9.47,13.7,13.04,4,0 days 04:00:00.000000000
2019-02-08 05:00:00,7.04,9.82,9.49,5,0 days 05:00:00.000000000
2019-02-08 06:00:00,7.74,10.89,10.51,6,0 days 06:00:00.000000000
2019-02-08 07:00:00,13.19,18.19,15.95,7,0 days 07:00:00.000000000
2019-02-08 08:00:00,35.43,50.91,38.29,8,0 days 08:00:00.000000000
2019-02-08 09:00:00,22.24,32.41,27.72,9,0 days 09:00:00.000000000
2019-02-08 10:00:00,11.22,16.33,15.43,10,0 days 10:00:00.000000000
2019-02-08 11:00:00,7.57,10.76,10.2,11,0 days 11:00:00.000000000
2019-02-08 12:00:00,6.56,9.28,8.85,12,0 days 12:00:00.000000000
2019-02-08 13:00:00,8.0,11.49,10.86,13,0 days 13:00:00.000000000
2019-02-08 14:00:00,22.2,29.15,26.08,14,0 days 14:00:00.000000000
2019-02-08 15:00:00,21.32,29.37,25.19,15,0 days 15:00:00.000000000
2019-02-08 16:00:00,18.88,24.98,23.83,16,0 days 16:00:00.000000000
2019-02-08 17:00:00,9.71,13.82,13.13,17,0 days 17:00:00.000000000
2019-02-08 18:00:00,26.49,39.88,31.05,18,0 days 18:00:00.000000000
2019-02-08 19:00:00,15.45,23.61,22.34,19,0 days 19:00:00.000000000
2019-02-08 20:00:00,21.7,32.76,30.18,20,0 days 20:00:00.000000000
2019-02-08 21:00:00,18.06,26.58,25.43,21,0 days 21:00:00.000000000
2019-02-08 22:00:00,12.3,17.38,16.71,22,0 days 22:00:00.000000000
2019-02-08 23:00:00,14.51,20.76,19.82,23,0 days 23:00:00.000000000
2019-02-09 00:00:00,10.51,15.11,14.45,0,0 days 00:00:00.000000000
2019-02-09 01:00:00,9.29,13.48,12.69,1,0 days 01:00:00.000000000
2019-02-09 02:00:00,11.71,16.9,16.15,2,0 days 02:00:00.000000000
2019-02-09 03:00:00,10.49,15.17,14.41,3,0 days 03:00:00.000000000
2019-02-09 04:00:00,7.78,11.16,10.66,4,0 days 04:00:00.000000000
2019-02-09 05:00:00,8.77,12.49,11.92,5,0 days 05:00:00.000000000
2019-02-09 06:00:00,10.08,14.34,13.73,6,0 days 06:00:00.000000000
2019-02-09 07:00:00,11.6,16.7,15.93,7,0 days 07:00:00.000000000
2019-02-09 08:00:00,14.23,20.23,19.34,8,0 days 08:00:00.000000000
2019-02-09 09:00:00,13.36,19.12,18.22,9,0 days 09:00:00.000000000
2019-02-09 10:00:00,14.22,20.21,19.21,10,0 days 10:00:00.000000000
2019-02-09 11:00:00,11.84,16.48,15.67,11,0 days 11:00:00.000000000
2019-02-09 12:00:00,17.07,23.86,22.36,12,0 days 12:00:00.000000000
2019-02-09 13:00:00,24.97,36.18,32.1,13,0 days 13:00:00.000000000
2019-02-09 14:00:00,29.12,41.17,35.37,14,0 days 14:00:00.000000000
2019-02-09 15:00:00,20.52,26.68,25.17,15,0 days 15:00:00.000000000
2019-02-09 16:00:00,14.67,20.73,19.74,16,0 days 16:00:00.000000000
2019-02-09 17:00:00,14.7,21.45,20.39,17,0 days 17:00:00.000000000
2019-02-09 18:00:00,17.09,24.96,23.78,18,0 days 18:00:00.000000000
2019-02-09 19:00:00,23.0,38.29,32.61,19,0 days 19:00:00.000000000
2019-02-09 20:00:00,35.46,54.91,40.9,20,0 days 20:00:00.000000000
2019-02-09 21:00:00,30.1,46.91,37.97,21,0 days 21:00:00.000000000
2019-02-09 22:00:00,22.11,33.71,30.52,22,0 days 22:00:00.000000000
2019-02-09 23:00:00,42.44,64.57,45.4,23,0 days 23:00:00.000000000
2019-02-10 00:00:00,41.55,61.08,44.86,0,0 days 00:00:00.000000000
2019-02-10 01:00:00,30.25,46.27,37.64,1,0 days 01:00:00.000000000
2019-02-10 02:00:00,24.98,38.63,33.28,2,0 days 02:00:00.000000000
2019-02-10 03:00:00,27.97,41.3,35.39,3,0 days 03:00:00.000000000
2019-02-10 04:00:00,31.0,46.03,37.47,4,0 days 04:00:00.000000000
2019-02-10 05:00:00,29.92,46.33,37.56,5,0 days 05:00:00.000000000
2019-02-10 06:00:00,28.11,41.58,35.47,6,0 days 06:00:00.000000000
2019-02-10 07:00:00,32.78,47.88,39.02,7,0 days 07:00:00.000000000
2019-02-10 08:00:00,49.64,73.55,49.59,8,0 days 08:00:00.000000000
2019-02-10 09:00:00,61.61,90.7,57.29,9,0 days 09:00:00.000000000
2019-02-10 10:00:00,45.95,67.44,47.21,10,0 days 10:00:00.000000000
2019-02-10 11:00:00,55.25,83.69,53.24,11,0 days 11:00:00.000000000
2019-02-10 12:00:00,40.68,58.49,42.91,12,0 days 12:00:00.000000000
2019-02-10 13:00:00,27.44,39.83,34.46,13,0 days 13:00:00.000000000
2019-02-10 14:00:00,28.17,40.31,34.76,14,0 days 14:00:00.000000000
2019-02-10 15:00:00,26.21,37.31,33.17,15,0 days 15:00:00.000000000
2019-02-10 16:00:00,28.66,40.83,35.22,16,0 days 16:00:00.000000000
2019-02-10 17:00:00,23.67,33.82,31.07,17,0 days 17:00:00.000000000
2019-02-10 18:00:00,21.31,30.67,28.87,18,0 days 18:00:00.000000000
2019-02-10 19:00:00,28.1,41.6,35.33,19,0 days 19:00:00.000000000
2019-02-10 20:00:00,41.32,63.24,45.43,20,0 days 20:00:00.000000000
2019-02-10 21:00:00,33.95,50.24,40.23,21,0 days 21:00:00.000000000
2019-02-10 22:00:00,39.64,58.45,43.9,22,0 days 22:00:00.000000000
2019-02-10 23:00:00,73.41,112.79,71.39,23,0 days 23:00:00.000000000
2019-02-11 00:00:00,70.77,106.69,67.09,0,0 days 00:00:00.000000000
2019-02-11 01:00:00,46.21,67.41,47.38,1,0 days 01:00:00.000000000
2019-02-11 02:00:00,39.58,57.28,43.3,2,0 days 02:00:00.000000000
2019-02-11 03:00:00,36.12,51.75,41.0,3,0 days 03:00:00.000000000
2019-02-11 04:00:00,39.33,57.44,43.33,4,0 days 04:00:00.000000000
2019-02-11 05:00:00,45.7,66.3,46.8,5,0 days 05:00:00.000000000
2019-02-11 06:00:00,54.25,79.56,51.62,6,0 days 06:00:00.000000000
2019-02-11 07:00:00,64.4,95.79,60.47,7,0 days 07:00:00.000000000
2019-02-11 08:00:00,55.59,84.1,53.29,8,0 days 08:00:00.000000000
2019-02-11 09:00:00,66.16,101.18,63.8,9,0 days 09:00:00.000000000
2019-02-11 10:00:00,65.93,99.31,62.89,10,0 days 10:00:00.000000000
2019-02-11 11:00:00,67.89,102.0,63.79,11,0 days 11:00:00.000000000
2019-02-11 12:00:00,46.03,67.78,47.16,12,0 days 12:00:00.000000000
2019-02-11 13:00:00,38.2,55.88,42.47,13,0 days 13:00:00.000000000
2019-02-11 14:00:00,25.24,36.83,31.81,14,0 days 14:00:00.000000000
2019-02-11 15:00:00,17.49,25.32,24.11,15,0 days 15:00:00.000000000
2019-02-11 16:00:00,16.13,23.41,22.2,16,0 days 16:00:00.000000000
2019-02-11 17:00:00,17.77,26.29,24.96,17,0 days 17:00:00.000000000
2019-02-11 18:00:00,20.12,28.97,27.39,18,0 days 18:00:00.000000000
2019-02-11 19:00:00,18.97,27.62,26.18,19,0 days 19:00:00.000000000
2019-02-11 20:00:00,19.1,28.19,26.64,20,0 days 20:00:00.000000000
2019-02-11 21:00:00,19.89,28.87,27.45,21,0 days 21:00:00.000000000
2019-02-11 22:00:00,18.23,26.64,25.34,22,0 days 22:00:00.000000000
2019-02-11 23:00:00,16.53,24.06,22.99,23,0 days 23:00:00.000000000
2019-02-12 00:00:00,16.91,24.79,23.73,0,0 days 00:00:00.000000000
2019-02-12 01:00:00,16.5,24.41,23.04,1,0 days 01:00:00.000000000
2019-02-12 02:00:00,17.11,25.28,24.04,2,0 days 02:00:00.000000000
2019-02-12 03:00:00,17.85,26.05,24.99,3,0 days 03:00:00.000000000
2019-02-12 04:00:00,18.62,27.57,26.18,4,0 days 04:00:00.000000000
2019-02-12 05:00:00,19.74,29.26,27.63,5,0 days 05:00:00.000000000
2019-02-12 06:00:00,25.32,37.6,33.29,6,0 days 06:00:00.000000000
2019-02-12 07:00:00,23.15,34.63,31.42,7,0 days 07:00:00.000000000
2019-02-12 08:00:00,19.25,28.28,25.85,8,0 days 08:00:00.000000000
2019-02-12 09:00:00,12.56,18.45,17.58,9,0 days 09:00:00.000000000
2019-02-12 10:00:00,12.2,17.9,17.04,10,0 days 10:00:00.000000000
2019-02-12 11:00:00,13.04,18.88,18.02,11,0 days 11:00:00.000000000
2019-02-12 12:00:00,12.75,18.77,17.72,12,0 days 12:00:00.000000000
2019-02-12 13:00:00,12.78,19.05,17.87,13,0 days 13:00:00.000000000
2019-02-12 14:00:00,12.93,19.14,18.09,14,0 days 14:00:00.000000000
2019-02-12 15:00:00,11.5,17.14,16.11,15,0 days 15:00:00.000000000
2019-02-12 16:00:00,11.13,16.89,15.81,16,0 days 16:00:00.000000000
2019-02-12 17:00:00,11.57,17.65,16.73,17,0 days 17:00:00.000000000
2019-02-12 18:00:00,20.05,29.97,28.08,18,0 days 18:00:00.000000000
2019-02-12 19:00:00,23.14,35.71,32.04,19,0 days 19:00:00.000000000
2019-02-12 20:00:00,24.54,37.12,32.95,20,0 days 20:00:00.000000000
2019-02-12 21:00:00,22.16,32.91,30.25,21,0 days 21:00:00.000000000
2019-02-12 22:00:00,34.6,52.11,39.72,22,0 days 22:00:00.000000000
2019-02-12 23:00:00,28.3,41.37,35.37,23,0 days 23:00:00.000000000
2019-02-13 00:00:00,29.25,43.56,36.53,0,0 days 00:00:00.000000000
2019-02-13 01:00:00,28.18,42.64,35.81,1,0 days 01:00:00.000000000
2019-02-13 02:00:00,25.71,38.4,33.5,2,0 days 02:00:00.000000000
2019-02-13 03:00:00,36.13,52.56,41.23,3,0 days 03:00:00.000000000
2019-02-13 04:00:00,42.01,62.27,45.25,4,0 days 04:00:00.000000000
2019-02-13 05:00:00,48.63,73.24,49.43,5,0 days 05:00:00.000000000
2019-02-13 06:00:00,40.63,61.39,44.81,6,0 days 06:00:00.000000000
2019-02-13 07:00:00,54.09,90.5,60.27,7,0 days 07:00:00.000000000
2019-02-13 08:00:00,34.93,55.25,41.47,8,0 days 08:00:00.000000000
2019-02-13 09:00:00,29.25,42.74,36.14,9,0 days 09:00:00.000000000
2019-02-13 10:00:00,14.71,21.28,19.99,10,0 days 10:00:00.000000000
2019-02-13 11:00:00,9.57,14.15,13.34,11,0 days 11:00:00.000000000
2019-02-13 12:00:00,5.27,8.17,7.54,12,0 days 12:00:00.000000000
2019-02-13 13:00:00,6.76,9.64,8.88,13,0 days 13:00:00.000000000
2019-02-13 14:00:00,36.59,42.05,33.21,14,0 days 14:00:00.000000000
2019-02-13 15:00:00,40.55,45.49,35.13,15,0 days 15:00:00.000000000
2019-02-13 16:00:00,18.62,25.52,24.1,16,0 days 16:00:00.000000000
2019-02-13 17:00:00,21.4,31.14,29.01,17,0 days 17:00:00.000000000
2019-02-13 18:00:00,21.82,30.95,27.5,18,0 days 18:00:00.000000000
2019-02-13 19:00:00,12.23,18.08,17.13,19,0 days 19:00:00.000000000
2019-02-13 20:00:00,14.42,22.02,20.8,20,0 days 20:00:00.000000000
2019-02-13 21:00:00,13.1,19.28,18.35,21,0 days 21:00:00.000000000
2019-02-13 22:00:00,17.3,26.36,23.34,22,0 days 22:00:00.000000000
2019-02-13 23:00:00,43.96,67.29,46.96,23,0 days 23:00:00.000000000
2019-02-14 00:00:00,28.44,41.99,35.64,0,0 days 00:00:00.000000000
2019-02-14 01:00:00,21.07,30.92,28.8,1,0 days 01:00:00.000000000
2019-02-14 02:00:00,26.22,38.37,32.07,2,0 days 02:00:00.000000000
2019-02-14 03:00:00,36.97,53.67,41.92,3,0 days 03:00:00.000000000
2019-02-14 04:00:00,31.71,45.48,37.94,4,0 days 04:00:00.000000000
2019-02-14 05:00:00,28.11,40.42,35.1,5,0 days 05:00:00.000000000
2019-02-14 06:00:00,33.07,47.9,39.12,6,0 days 06:00:00.000000000
2019-02-14 07:00:00,39.24,57.69,43.21,7,0 days 07:00:00.000000000
2019-02-14 08:00:00,27.79,41.66,32.31,8,0 days 08:00:00.000000000
2019-02-14 09:00:00,11.24,16.77,15.84,9,0 days 09:00:00.000000000
2019-02-14 10:00:00,10.59,16.12,15.08,10,0 days 10:00:00.000000000
2019-02-14 11:00:00,6.0,8.78,8.23,11,0 days 11:00:00.000000000
2019-02-14 12:00:00,2.5,4.01,3.65,12,0 days 12:00:00.000000000
2019-02-14 13:00:00,5.71,8.07,7.63,13,0 days 13:00:00.000000000
2019-02-14 14:00:00,3.71,5.7,5.27,14,0 days 14:00:00.000000000
2019-02-14 15:00:00,5.35,7.72,7.29,15,0 days 15:00:00.000000000
2019-02-14 16:00:00,8.78,12.82,12.18,16,0 days 16:00:00.000000000
2019-02-14 17:00:00,10.29,15.01,14.23,17,0 days 17:00:00.000000000
2019-02-14 18:00:00,14.28,21.27,20.21,18,0 days 18:00:00.000000000
2019-02-14 19:00:00,22.45,34.21,31.13,19,0 days 19:00:00.000000000
2019-02-14 20:00:00,28.25,42.73,35.67,20,0 days 20:00:00.000000000
2019-02-14 21:00:00,37.74,56.47,42.98,21,0 days 21:00:00.000000000
2019-02-14 22:00:00,27.76,40.34,34.59,22,0 days 22:00:00.000000000
2019-02-14 23:00:00,18.37,27.44,25.92,23,0 days 23:00:00.000000000
2019-02-15 00:00:00,16.56,24.73,23.5,0,0 days 00:00:00.000000000
2019-02-15 01:00:00,30.34,46.23,37.81,1,0 days 01:00:00.000000000
2019-02-15 02:00:00,41.12,61.88,44.97,2,0 days 02:00:00.000000000
2019-02-15 03:00:00,41.46,61.94,44.82,3,0 days 03:00:00.000000000
2019-02-15 04:00:00,43.52,63.76,45.2,4,0 days 04:00:00.000000000
2019-02-15 05:00:00,55.73,80.17,53.52,5,0 days 05:00:00.000000000
2019-02-15 06:00:00,79.65,118.64,74.7,6,0 days 06:00:00.000000000
2019-02-15 07:00:00,97.05,151.32,93.98,7,0 days 07:00:00.000000000
2019-02-15 08:00:00,105.16,162.73,101.18,8,0 days 08:00:00.000000000
2019-02-15 09:00:00,82.23,126.69,78.77,9,0 days 09:00:00.000000000
2019-02-15 10:00:00,65.66,101.59,62.74,10,0 days 10:00:00.000000000
2019-02-15 11:00:00,61.24,92.87,57.4,11,0 days 11:00:00.000000000
2019-02-15 12:00:00,54.06,80.93,52.0,12,0 days 12:00:00.000000000
2019-02-15 13:00:00,52.31,75.92,50.08,13,0 days 13:00:00.000000000
2019-02-15 14:00:00,49.63,72.5,48.91,14,0 days 14:00:00.000000000
2019-02-15 15:00:00,47.33,69.32,47.78,15,0 days 15:00:00.000000000
2019-02-15 16:00:00,45.59,69.76,47.1,16,0 days 16:00:00.000000000
2019-02-15 19:00:00,50.59,73.3,49.7,19,0 days 19:00:00.000000000
2019-02-15 20:00:00,49.27,70.93,48.68,20,0 days 20:00:00.000000000
2019-02-16 10:00:00,53.24,78.85,51.48,10,0 days 10:00:00.000000000
2019-02-16 11:00:00,45.91,66.37,46.86,11,0 days 11:00:00.000000000
2019-02-16 12:00:00,47.01,67.55,47.47,12,0 days 12:00:00.000000000
2019-02-16 13:00:00,46.41,65.85,46.79,13,0 days 13:00:00.000000000
2019-02-16 14:00:00,48.78,66.51,47.13,14,0 days 14:00:00.000000000
2019-02-16 15:00:00,41.05,56.24,42.73,15,0 days 15:00:00.000000000
2019-02-16 16:00:00,33.46,47.11,38.71,16,0 days 16:00:00.000000000
2019-02-16 17:00:00,37.34,53.21,41.57,17,0 days 17:00:00.000000000
2019-02-16 18:00:00,37.28,53.94,41.85,18,0 days 18:00:00.000000000
2019-02-16 19:00:00,39.12,58.34,43.7,19,0 days 19:00:00.000000000
2019-02-16 20:00:00,41.13,61.4,44.83,20,0 days 20:00:00.000000000
2019-02-16 21:00:00,64.89,107.89,69.13,21,0 days 21:00:00.000000000
2019-02-16 22:00:00,35.0,51.53,40.44,22,0 days 22:00:00.000000000
2019-02-16 23:00:00,33.89,49.33,39.74,23,0 days 23:00:00.000000000
2019-02-17 00:00:00,46.53,71.14,48.89,0,0 days 00:00:00.000000000
2019-02-17 01:00:00,74.66,112.02,70.91,1,0 days 01:00:00.000000000
2019-02-17 02:00:00,70.71,104.44,66.32,2,0 days 02:00:00.000000000
2019-02-17 03:00:00,54.95,80.07,52.53,3,0 days 03:00:00.000000000
2019-02-17 04:00:00,49.38,71.92,49.15,4,0 days 04:00:00.000000000
2019-02-17 05:00:00,44.91,65.26,46.54,5,0 days 05:00:00.000000000
2019-02-17 06:00:00,45.75,66.41,47.07,6,0 days 06:00:00.000000000
2019-02-17 07:00:00,38.5,55.44,42.77,7,0 days 07:00:00.000000000
2019-02-17 08:00:00,63.61,93.04,60.17,8,0 days 08:00:00.000000000
2019-02-17 09:00:00,57.41,82.85,53.47,9,0 days 09:00:00.000000000
2019-02-17 10:00:00,60.31,86.42,56.08,10,0 days 10:00:00.000000000
2019-02-17 11:00:00,62.74,91.35,58.35,11,0 days 11:00:00.000000000
2019-02-17 12:00:00,25.11,35.63,31.78,12,0 days 12:00:00.000000000
2019-02-17 13:00:00,42.07,59.27,44.24,13,0 days 13:00:00.000000000
2019-02-17 14:00:00,42.75,59.52,44.38,14,0 days 14:00:00.000000000
2019-02-17 15:00:00,26.49,36.28,32.64,15,0 days 15:00:00.000000000
2019-02-17 16:00:00,23.13,31.51,29.68,16,0 days 16:00:00.000000000
2019-02-17 17:00:00,21.57,29.49,28.15,17,0 days 17:00:00.000000000
2019-02-17 18:00:00,21.18,29.37,28.1,18,0 days 18:00:00.000000000
2019-02-17 19:00:00,26.76,37.87,33.68,19,0 days 19:00:00.000000000
2019-02-17 20:00:00,31.92,45.71,37.99,20,0 days 20:00:00.000000000
2019-02-17 21:00:00,29.65,41.99,36.1,21,0 days 21:00:00.000000000
2019-02-17 22:00:00,26.61,37.39,33.39,22,0 days 22:00:00.000000000
2019-02-17 23:00:00,31.63,44.48,37.59,23,0 days 23:00:00.000000000
2019-02-18 00:00:00,32.18,45.04,37.91,0,0 days 00:00:00.000000000
2019-02-18 01:00:00,33.11,46.34,38.55,1,0 days 01:00:00.000000000
2019-02-18 02:00:00,33.99,48.34,39.43,2,0 days 02:00:00.000000000
2019-02-18 03:00:00,38.4,54.91,42.65,3,0 days 03:00:00.000000000
2019-02-18 04:00:00,41.5,59.38,44.5,4,0 days 04:00:00.000000000
2019-02-18 05:00:00,40.6,58.52,44.16,5,0 days 05:00:00.000000000
2019-02-18 06:00:00,41.75,59.9,44.72,6,0 days 06:00:00.000000000
2019-02-18 07:00:00,37.96,54.72,42.54,7,0 days 07:00:00.000000000
2019-02-18 08:00:00,41.74,60.04,44.62,8,0 days 08:00:00.000000000
2019-02-18 09:00:00,40.18,57.15,43.37,9,0 days 09:00:00.000000000
2019-02-18 10:00:00,28.53,39.99,34.77,10,0 days 10:00:00.000000000
2019-02-18 11:00:00,42.05,59.94,44.4,11,0 days 11:00:00.000000000
2019-02-18 12:00:00,45.14,64.25,46.14,12,0 days 12:00:00.000000000
2019-02-18 13:00:00,51.26,73.89,49.73,13,0 days 13:00:00.000000000
2019-02-18 14:00:00,57.62,83.99,54.56,14,0 days 14:00:00.000000000
2019-02-18 15:00:00,55.97,83.15,54.13,15,0 days 15:00:00.000000000
2019-02-21 19:00:00,17.96,27.83,26.44,19,0 days 19:00:00.000000000
2019-02-21 20:00:00,14.08,20.09,19.37,20,0 days 20:00:00.000000000
2019-02-21 21:00:00,13.98,19.64,19.04,21,0 days 21:00:00.000000000
2019-02-21 22:00:00,13.71,19.09,18.54,22,0 days 22:00:00.000000000
2019-02-21 23:00:00,23.53,33.72,30.96,23,0 days 23:00:00.000000000
2019-02-22 00:00:00,34.52,49.86,39.9,0,0 days 00:00:00.000000000
2019-02-22 01:00:00,16.61,23.7,20.03,1,0 days 01:00:00.000000000
2019-02-22 07:00:00,5.77,7.99,7.58,7,0 days 07:00:00.000000000
2019-02-22 08:00:00,23.33,29.59,26.44,8,0 days 08:00:00.000000000
2019-02-22 09:00:00,18.49,24.34,23.12,9,0 days 09:00:00.000000000
2019-02-22 10:00:00,18.09,23.62,22.68,10,0 days 10:00:00.000000000
2019-02-22 11:00:00,7.86,10.43,10.11,11,0 days 11:00:00.000000000
2019-02-22 12:00:00,6.09,8.12,7.87,12,0 days 12:00:00.000000000
2019-02-22 13:00:00,12.79,17.4,16.46,13,0 days 13:00:00.000000000
2019-02-22 14:00:00,21.82,30.18,27.8,14,0 days 14:00:00.000000000
2019-02-22 15:00:00,26.1,36.57,33.01,15,0 days 15:00:00.000000000
2019-02-22 16:00:00,25.15,34.76,32.05,16,0 days 16:00:00.000000000
2019-02-22 17:00:00,26.27,36.67,33.12,17,0 days 17:00:00.000000000
2019-02-22 18:00:00,42.54,60.92,44.81,18,0 days 18:00:00.000000000
2019-02-22 19:00:00,84.11,130.11,82.83,19,0 days 19:00:00.000000000
